ID,Type,Criticality,Source,AssetValue,CVE,CVSS,History,HistoryNote,MITRE_Code,MITRE_Name,Timestamp,Recommendations
1,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-05 14:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
452,DataExfiltration,Low,DomainController-01,10,None,0.0,False,No prior exfiltration events,T1041,Exfiltration Over C2 Channel,2024-11-26 06:40:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
453,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-11 10:03:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
454,DataExfiltration,Medium,DatabaseServer-04,9,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-14 10:42:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
455,BruteForce,High,DatabaseServer-04,9,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-12-01 04:00:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
456,DataExfiltration,Medium,LaptopUser-09,2,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-12 07:10:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
457,BruteForce,Medium,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-02 12:21:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
458,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-25 20:40:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
459,BruteForce,Low,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-08 08:23:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
460,BruteForce,Medium,LaptopUser-10,2,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-22 23:00:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
461,Malware,Low,FileServer-02,8,None,0.0,False,No prior incidents,T1059,Command and Scripting Interpreter,2024-11-07 15:11:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
462,Malware,Low,LaptopUser-09,2,None,0.0,False,No prior incidents,T1059,Command and Scripting Interpreter,2024-11-11 20:26:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
463,BruteForce,Low,DatabaseServer-04,9,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-22 16:43:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
464,BruteForce,High,LaptopUser-09,2,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-04 04:56:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
465,BruteForce,Low,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-20 17:00:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
466,BruteForce,Medium,MailServer-05,7,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-16 23:37:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
467,DataExfiltration,Low,FileServer-02,8,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-11 17:09:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
468,BruteForce,Medium,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-30 20:56:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
469,BruteForce,Medium,Workstation-07,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-05 16:13:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
470,BruteForce,High,Workstation-08,4,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-07 07:45:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
471,BruteForce,Medium,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-12-01 03:57:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
472,DataExfiltration,Medium,DatabaseServer-04,9,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-28 10:52:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
473,BruteForce,Medium,WebServer-03,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-11 08:18:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
474,BruteForce,Medium,Workstation-07,4,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-14 19:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
475,BruteForce,Low,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-05 21:09:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
476,BruteForce,Medium,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-10 02:28:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
477,BruteForce,Low,DatabaseServer-04,9,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-14 05:52:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
478,BruteForce,Low,FileServer-02,8,None,0.0,False,Isolated failed login,T1110,Brute Force,2024-11-11 20:22:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
479,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-02 13:25:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
480,BruteForce,Critical,LaptopUser-09,2,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-05 14:51:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
481,BruteForce,Critical,WebServer-03,7,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-18 08:23:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
482,DataExfiltration,Low,DatabaseServer-04,9,None,0.0,True,Unusual outbound traffic spike last week,T1041,Exfiltration Over C2 Channel,2024-11-04 10:01:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
483,BruteForce,Critical,Workstation-08,4,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-15 09:07:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
484,BruteForce,Medium,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-18 02:31:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
485,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-12 23:17:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
486,BruteForce,Low,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-28 20:18:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
487,Malware,Critical,Workstation-08,4,CVE-2024-21412,9.8,False,No prior incidents,T1059,Command and Scripting Interpreter,2024-11-17 14:08:00,1. Isolate the affected endpoint | 2. Run EDR scan and memory dump | 3. Check SIEM for lateral movement | 4. Review process execution logs (T1059)
488,BruteForce,Critical,LaptopUser-09,2,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-24 10:50:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
489,BruteForce,Medium,AppServer-06,6,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-15 22:58:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
490,BruteForce,Critical,MailServer-05,7,CVE-2024-38077,9.8,False,Isolated failed login,T1110,Brute Force,2024-11-26 17:14:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
491,BruteForce,Low,MailServer-05,7,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-23 20:22:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
492,DataExfiltration,High,DomainController-01,10,CVE-2024-21338,7.8,False,No prior exfiltration events,T1041,Exfiltration Over C2 Channel,2024-11-11 12:17:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
493,BruteForce,Critical,WebServer-03,7,CVE-2024-38077,9.8,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-17 19:22:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
494,DataExfiltration,High,DomainController-01,10,CVE-2024-30103,8.8,False,No prior exfiltration events,T1041,Exfiltration Over C2 Channel,2024-11-14 19:51:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
495,BruteForce,High,LaptopUser-10,2,CVE-2024-49563,7.3,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-16 06:36:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
496,BruteForce,Low,FileServer-02,8,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-08 17:31:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
497,BruteForce,Low,LaptopUser-10,2,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-01 06:21:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
498,BruteForce,Low,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-15 01:03:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
499,BruteForce,Medium,DomainController-01,10,None,0.0,True,Repeated failed logins from same IP over 48h,T1110,Brute Force,2024-11-16 19:04:00,1. Enable account lockout immediately | 2. Block source IP | 3. Enforce MFA | 4. Review VPN/RDP logs for past 24h
500,DataExfiltration,Medium,Workstation-07,4,None,0.0,False,No prior exfiltration events,T1041,Exfiltration Over C2 Channel,2024-11-15 00:08:00,1. Block destination IP at perimeter | 2. Capture full network traffic | 3. Identify scope of exfiltrated data | 4. Engage legal team
